,metric,step_0,step_1,step_2,step_3,step_4,step_5,step_6,step_7,importance
1945,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,0.0
1946,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,0.0
1948,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,0.0
1905,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,,0.0
1949,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,0.0
1950,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,0.0
1951,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,0.0
1952,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,0.0
1953,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,0.0
1954,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,0.0
1955,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,0.0
1956,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1957,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1958,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1959,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1960,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,0.0
1934,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,0.0
1933,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,0.0
1932,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,0.0
1931,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,0.0
1906,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,,0.0
1907,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,,0.0
1908,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1909,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1910,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1911,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,0.0
1912,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,0.0
1913,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,0.0
1914,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,0.0
1915,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,0.0
1916,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,0.0
1917,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,0.0
1918,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,0.0
1919,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,0.0
1920,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,,0.0
1921,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,,0.0
1922,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,,0.0
1923,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,,0.0
1924,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,0.0
1925,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,0.0
1926,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,0.0
1927,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,0.0
1928,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,0.0
1929,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,0.0
1930,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,0.0
1872,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,remove_non_alnum,,,0.0
1591,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_synsets,remove_non_alnum,get_2grams,,0.0
720,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_pos_tags,,,,0.0
1292,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_4grams,,,0.0
1281,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,,,,0.0
1282,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,,,,0.0
1283,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,,,,0.0
1284,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
1285,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
1286,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
1287,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
1288,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_3grams,,,0.0
1289,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_3grams,,,0.0
1290,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_3grams,,,0.0
1291,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_3grams,,,0.0
1293,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_4grams,,,0.0
1279,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
1294,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_4grams,,,0.0
1295,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,get_4grams,,,0.0
1296,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,,,,0.0
1297,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,,,,0.0
1298,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,,,,0.0
1299,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,,,,0.0
1300,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_2grams,,,0.0
1301,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_2grams,,,0.0
1302,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_2grams,,,0.0
1303,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_2grams,,,0.0
1304,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_3grams,,,0.0
1280,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_token_text,,,,0.0
1278,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
1306,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_3grams,,,0.0
1264,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,,,,0.0
1253,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
1254,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
1255,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
1256,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
1257,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
1258,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
1259,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
1260,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
1261,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
1262,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
1263,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
1265,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,,,,0.0
1277,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
1266,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,,,,0.0
1267,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,,,,0.0
1268,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_2grams,,,0.0
1269,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_2grams,,,0.0
1270,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_2grams,,,0.0
1271,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_2grams,,,0.0
1272,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_3grams,,,0.0
1273,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_3grams,,,0.0
1274,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_3grams,,,0.0
1275,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_3grams,,,0.0
1276,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
1305,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_3grams,,,0.0
1307,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_3grams,,,0.0
1251,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,,,,0.0
1368,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_3grams,,0.0
777,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
776,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
775,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_2grams,,,0.0
1360,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,,,0.0
1361,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,,,0.0
1362,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,,,0.0
1363,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,,,0.0
1364,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,0.0
1365,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,0.0
1366,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,0.0
1367,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,0.0
1369,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_3grams,,0.0
779,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
1370,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_3grams,,0.0
1371,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_3grams,,0.0
1372,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_4grams,,0.0
1373,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_4grams,,0.0
1374,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_4grams,,0.0
1375,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,get_characters,get_4grams,,0.0
1376,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,remove_non_alnum,,,0.0
1377,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,remove_non_alnum,,,0.0
1378,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,remove_non_alnum,,,0.0
1379,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,remove_non_alnum,,,0.0
1380,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,0.0
778,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
780,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
1308,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_4grams,,,0.0
890,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
1309,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_4grams,,,0.0
1310,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_4grams,,,0.0
1311,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_synsets,get_4grams,,,0.0
898,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,,,,0.0
897,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,,,,0.0
896,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,,,,0.0
895,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
894,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
893,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
892,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_4grams,,,0.0
891,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
889,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
781,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
888,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_3grams,,,0.0
887,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
886,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
885,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
884,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
883,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,,,,0.0
882,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,,,,0.0
881,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,,,,0.0
880,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_pos_tags,,,,0.0
783,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
782,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
1252,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,get_2grams,,,0.0
1250,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,,,,0.0
1382,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,0.0
1144,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
1133,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_4grams,,,0.0
1134,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_4grams,,,0.0
1135,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_4grams,,,0.0
1136,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,,,,0.0
1137,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,,,,0.0
1138,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,,,,0.0
1139,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,,,,0.0
1140,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_2grams,,,0.0
1141,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_2grams,,,0.0
1142,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_2grams,,,0.0
1143,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_2grams,,,0.0
1145,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
1131,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_3grams,,,0.0
1146,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
1147,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_3grams,,,0.0
1148,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
1149,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
1150,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
1151,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_synsets,get_4grams,,,0.0
1102,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_4grams,,,0.0
1101,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_4grams,,,0.0
1100,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_4grams,,,0.0
1099,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_3grams,,,0.0
1098,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_3grams,,,0.0
1132,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_4grams,,,0.0
1130,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_3grams,,,0.0
1096,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_3grams,,,0.0
1116,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_4grams,,,0.0
1105,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,,,,0.0
1106,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,,,,0.0
1107,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,,,,0.0
1108,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_2grams,,,0.0
1109,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_2grams,,,0.0
1110,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_2grams,,,0.0
1111,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_2grams,,,0.0
1112,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_3grams,,,0.0
1113,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_3grams,,,0.0
1114,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_3grams,,,0.0
1115,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_3grams,,,0.0
1117,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_4grams,,,0.0
1129,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_3grams,,,0.0
1118,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_4grams,,,0.0
1119,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,lemmatize_tokens,get_4grams,,,0.0
1120,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,,,,0.0
1121,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,,,,0.0
1122,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,,,,0.0
1123,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,,,,0.0
1124,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_2grams,,,0.0
1125,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_2grams,,,0.0
1126,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_2grams,,,0.0
1127,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_2grams,,,0.0
1128,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_token_text,get_3grams,,,0.0
1097,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_3grams,,,0.0
1095,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_stopwords,get_pos_tags,get_2grams,,,0.0
1249,cosine,sentence_to_doc,chunk_NEs,get_stopwords,remove_stopwords,get_pos_tags,,,,0.0
910,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
921,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,get_3grams,,,0.0
920,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,get_3grams,,,0.0
919,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
918,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
917,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
916,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,get_2grams,,,0.0
915,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,,,,0.0
914,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,,,,0.0
913,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,,,,0.0
912,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,,,,0.0
911,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
909,cosine,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
923,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,get_token_text,get_3grams,,,0.0
908,jaccard,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,get_4grams,,,0.0
907,manhattan,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,get_3grams,,,0.0
906,euclidean,sentence_to_doc,get_tokens,get_stopwords,remove_stopwords,lemmatize_tokens,get_3grams,,,0.0
